primary_key,listing_id,listing_url,name,host_id,host_url,host_name,host_since,host_is_superhost,host_listings_count,host_total_listings_count,latitude,longitude,room_type,accommodates,bedrooms,beds,minimum_nights,maximum_nights,has_availability,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,calculated_host_listings_count,reviews_per_month,date,available,price,adjusted_price
5650,163814,https://www.airbnb.com/rooms/163814,Rental unit in New York · ★4.15 · 1 bedroom · 3 beds · 1 bath,627217,https://www.airbnb.com/users/show/627217,Seith,5/26/2011,f,3,33,40.72641,-73.98711,Entire home/apt,5,1,3,2,28,t,447,47,2,8/23/2011,6/4/2023,4.15,2,3.11,8/17/2023,t,$205.00 ,$205.00 
5651,163814,https://www.airbnb.com/rooms/163814,Rental unit in New York · ★4.15 · 1 bedroom · 3 beds · 1 bath,627217,https://www.airbnb.com/users/show/627217,Seith,5/26/2011,f,3,33,40.72641,-73.98711,Entire home/apt,5,1,3,2,28,t,447,47,2,8/23/2011,6/4/2023,4.15,2,3.11,8/18/2023,f,$205.00 ,$205.00 
5652,163814,https://www.airbnb.com/rooms/163814,Rental unit in New York · ★4.15 · 1 bedroom · 3 beds · 1 bath,627217,https://www.airbnb.com/users/show/627217,Seith,5/26/2011,f,3,33,40.72641,-73.98711,Entire home/apt,5,1,3,2,28,t,447,47,2,8/23/2011,6/4/2023,4.15,2,3.11,8/19/2023,f,$205.00 ,$205.00 
5653,163814,https://www.airbnb.com/rooms/163814,Rental unit in New York · ★4.15 · 1 bedroom · 3 beds · 1 bath,627217,https://www.airbnb.com/users/show/627217,Seith,5/26/2011,f,3,33,40.72641,-73.98711,Entire home/apt,5,1,3,2,28,t,447,47,2,8/23/2011,6/4/2023,4.15,2,3.11,8/20/2023,t,$205.00 ,$205.00 
5654,163814,https://www.airbnb.com/rooms/163814,Rental unit in New York · ★4.15 · 1 bedroom · 3 beds · 1 bath,627217,https://www.airbnb.com/users/show/627217,Seith,5/26/2011,f,3,33,40.72641,-73.98711,Entire home/apt,5,1,3,2,28,t,447,47,2,8/23/2011,6/4/2023,4.15,2,3.11,8/21/2023,t,$205.00 ,$205.00 
5655,163814,https://www.airbnb.com/rooms/163814,Rental unit in New York · ★4.15 · 1 bedroom · 3 beds · 1 bath,627217,https://www.airbnb.com/users/show/627217,Seith,5/26/2011,f,3,33,40.72641,-73.98711,Entire home/apt,5,1,3,2,28,t,447,47,2,8/23/2011,6/4/2023,4.15,2,3.11,8/22/2023,f,$179.00 ,$179.00 
5656,163814,https://www.airbnb.com/rooms/163814,Rental unit in New York · ★4.15 · 1 bedroom · 3 beds · 1 bath,627217,https://www.airbnb.com/users/show/627217,Seith,5/26/2011,f,3,33,40.72641,-73.98711,Entire home/apt,5,1,3,2,28,t,447,47,2,8/23/2011,6/4/2023,4.15,2,3.11,8/23/2023,f,$179.00 ,$179.00 
5657,163814,https://www.airbnb.com/rooms/163814,Rental unit in New York · ★4.15 · 1 bedroom · 3 beds · 1 bath,627217,https://www.airbnb.com/users/show/627217,Seith,5/26/2011,f,3,33,40.72641,-73.98711,Entire home/apt,5,1,3,2,28,t,447,47,2,8/23/2011,6/4/2023,4.15,2,3.11,8/24/2023,t,$205.00 ,$205.00 
5658,163814,https://www.airbnb.com/rooms/163814,Rental unit in New York · ★4.15 · 1 bedroom · 3 beds · 1 bath,627217,https://www.airbnb.com/users/show/627217,Seith,5/26/2011,f,3,33,40.72641,-73.98711,Entire home/apt,5,1,3,2,28,t,447,47,2,8/23/2011,6/4/2023,4.15,2,3.11,8/25/2023,f,$205.00 ,$205.00 
5659,163814,https://www.airbnb.com/rooms/163814,Rental unit in New York · ★4.15 · 1 bedroom · 3 beds · 1 bath,627217,https://www.airbnb.com/users/show/627217,Seith,5/26/2011,f,3,33,40.72641,-73.98711,Entire home/apt,5,1,3,2,28,t,447,47,2,8/23/2011,6/4/2023,4.15,2,3.11,8/26/2023,f,$205.00 ,$205.00 
5660,163814,https://www.airbnb.com/rooms/163814,Rental unit in New York · ★4.15 · 1 bedroom · 3 beds · 1 bath,627217,https://www.airbnb.com/users/show/627217,Seith,5/26/2011,f,3,33,40.72641,-73.98711,Entire home/apt,5,1,3,2,28,t,447,47,2,8/23/2011,6/4/2023,4.15,2,3.11,8/27/2023,t,$205.00 ,$205.00 
5661,163814,https://www.airbnb.com/rooms/163814,Rental unit in New York · ★4.15 · 1 bedroom · 3 beds · 1 bath,627217,https://www.airbnb.com/users/show/627217,Seith,5/26/2011,f,3,33,40.72641,-73.98711,Entire home/apt,5,1,3,2,28,t,447,47,2,8/23/2011,6/4/2023,4.15,2,3.11,8/28/2023,t,$205.00 ,$205.00 
5662,163814,https://www.airbnb.com/rooms/163814,Rental unit in New York · ★4.15 · 1 bedroom · 3 beds · 1 bath,627217,https://www.airbnb.com/users/show/627217,Seith,5/26/2011,f,3,33,40.72641,-73.98711,Entire home/apt,5,1,3,2,28,t,447,47,2,8/23/2011,6/4/2023,4.15,2,3.11,8/29/2023,t,$205.00 ,$205.00 
5663,163814,https://www.airbnb.com/rooms/163814,Rental unit in New York · ★4.15 · 1 bedroom · 3 beds · 1 bath,627217,https://www.airbnb.com/users/show/627217,Seith,5/26/2011,f,3,33,40.72641,-73.98711,Entire home/apt,5,1,3,2,28,t,447,47,2,8/23/2011,6/4/2023,4.15,2,3.11,8/30/2023,t,$205.00 ,$205.00 
5664,163814,https://www.airbnb.com/rooms/163814,Rental unit in New York · ★4.15 · 1 bedroom · 3 beds · 1 bath,627217,https://www.airbnb.com/users/show/627217,Seith,5/26/2011,f,3,33,40.72641,-73.98711,Entire home/apt,5,1,3,2,28,t,447,47,2,8/23/2011,6/4/2023,4.15,2,3.11,8/31/2023,f,$205.00 ,$205.00 
5665,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,7/31/2023,f,$300.00 ,$300.00 
5666,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/1/2023,f,$300.00 ,$300.00 
5667,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/2/2023,f,$300.00 ,$300.00 
5668,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/3/2023,f,$300.00 ,$300.00 
5669,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/4/2023,f,$300.00 ,$300.00 
5670,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/5/2023,f,$300.00 ,$300.00 
5671,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/6/2023,f,$300.00 ,$300.00 
5672,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/7/2023,f,$300.00 ,$300.00 
5673,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/8/2023,f,$300.00 ,$300.00 
5674,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/9/2023,f,$300.00 ,$300.00 
5675,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/10/2023,f,$300.00 ,$300.00 
5676,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/11/2023,f,$300.00 ,$300.00 
5677,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/12/2023,f,$300.00 ,$300.00 
5678,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/13/2023,f,$300.00 ,$300.00 
5679,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/14/2023,f,$300.00 ,$300.00 
5680,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/15/2023,f,$250.00 ,$250.00 
5681,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/16/2023,f,$250.00 ,$250.00 
5682,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/17/2023,f,$250.00 ,$250.00 
5683,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/18/2023,f,$250.00 ,$250.00 
5684,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/19/2023,f,$250.00 ,$250.00 
5685,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/20/2023,f,$250.00 ,$250.00 
5686,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/21/2023,f,$250.00 ,$250.00 
5687,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/22/2023,f,$250.00 ,$250.00 
5688,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/23/2023,f,$250.00 ,$250.00 
5689,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/24/2023,f,$250.00 ,$250.00 
5690,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/25/2023,f,$250.00 ,$250.00 
5691,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/26/2023,f,$250.00 ,$250.00 
5692,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/27/2023,f,$250.00 ,$250.00 
5693,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/28/2023,f,$250.00 ,$250.00 
5694,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/29/2023,f,$250.00 ,$250.00 
5695,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/30/2023,f,$250.00 ,$250.00 
5696,166006,https://www.airbnb.com/rooms/166006,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,791287,https://www.airbnb.com/users/show/791287,Giancarlo,7/7/2011,f,1,2,40.79864,-73.96209,Entire home/apt,6,2,3,31,365,t,193,3,0,7/30/2011,1/3/2023,4.63,1,1.34,8/31/2023,f,$250.00 ,$250.00 
5697,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,7/31/2023,f,$400.00 ,$400.00 
5698,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/1/2023,f,$400.00 ,$400.00 
5699,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/2/2023,f,$400.00 ,$400.00 
5700,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/3/2023,f,$400.00 ,$400.00 
5701,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/4/2023,f,$500.00 ,$500.00 
5702,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/5/2023,f,$500.00 ,$500.00 
5703,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/6/2023,f,$400.00 ,$400.00 
5704,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/7/2023,f,$400.00 ,$400.00 
5705,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/8/2023,f,$400.00 ,$400.00 
5706,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/9/2023,f,$400.00 ,$400.00 
5707,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/10/2023,f,$400.00 ,$400.00 
5708,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/11/2023,f,$500.00 ,$500.00 
5709,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/12/2023,f,$500.00 ,$500.00 
5710,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/13/2023,t,$400.00 ,$400.00 
5711,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/14/2023,t,$400.00 ,$400.00 
5712,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/15/2023,t,$400.00 ,$400.00 
5713,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/16/2023,t,$400.00 ,$400.00 
5714,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/17/2023,t,$400.00 ,$400.00 
5715,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/18/2023,t,$500.00 ,$500.00 
5716,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/19/2023,t,$500.00 ,$500.00 
5717,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/20/2023,t,$400.00 ,$400.00 
5718,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/21/2023,t,$400.00 ,$400.00 
5719,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/22/2023,t,$400.00 ,$400.00 
5720,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/23/2023,t,$400.00 ,$400.00 
5721,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/24/2023,t,$400.00 ,$400.00 
5722,92242,https://www.airbnb.com/rooms/92242,Rental unit in New York · ★4.47 · 2 bedrooms · 2 beds · 1 bath,496426,https://www.airbnb.com/users/show/496426,Mike,4/9/2011,f,2,3,40.71974,-73.98393,Entire home/apt,2,2,2,21,365,t,81,0,0,4/18/2011,12/22/2017,4.47,1,0.55,8/25/2023,t,$500.00 ,$500.00 
